gen,FIFO,LTP,STP,RRFIFO,RRLTP,RRECA
20,1846.0912000000005,1992.4771999999994,2409.7392000000013,2197.843200000001,3140.3792000000017,1666.1632000000002
40,1846.0912000000005,2661.5011999999997,2409.7392000000013,2197.843200000001,3140.3792000000017,1666.1632000000002
60,1846.0912000000005,2662.181199999999,2409.7392000000013,2197.843200000001,3140.3792000000017,1666.1632000000002
80,2046.6852,2636.659199999999,2409.7392000000013,2197.843200000001,3140.3792000000017,2334.7291999999998
100,2046.6852,2636.659199999999,2409.7392000000013,2243.7792000000013,3140.3792000000017,2334.7291999999998
