gen,FIFO,LTP,STP,RRFIFO,RRLTP,RRECA
20,20802.18200000002,48847.81600000002,47347.97400000002,44771.76600000002,42152.96400000001,38190.619999999995
40,19933.564000000017,43647.08000000004,44884.27600000002,39783.17,37301.346,37030.416
60,19933.564000000017,43647.08000000004,44884.27600000002,41523.42799999999,37301.346,37030.416
80,19933.564000000017,43647.08000000004,44884.27600000002,41523.42799999999,37301.346,37030.416
100,19933.564000000017,43647.08000000004,44884.27600000002,41525.268,37301.346,37030.416
