gen,FIFO,LTP,STP,RRFIFO,RRLTP,RRECA
20,19561.638000000014,35175.222000000016,28430.580000000013,27071.81600000003,45489.68200000002,36249.408000000025
40,19561.638000000014,35175.222000000016,28430.580000000013,27071.81600000003,50224.67999999999,36249.408000000025
60,19561.638000000014,35175.222000000016,28430.580000000013,27071.81600000003,50224.67999999999,36249.408000000025
80,19561.638000000014,35175.222000000016,28430.580000000013,27071.81600000003,50224.67999999999,36249.408000000025
100,19561.638000000014,35175.222000000016,28430.580000000013,27071.81600000003,50224.67999999999,36249.408000000025
