gen,FIFO,LTP,STP,RRFIFO,RRLTP,RRECA
20,2996.6892,2563.2952000000005,3067.7832000000008,2734.113200000001,2810.849200000001,2129.6112000000007
40,2984.1772,2563.2952000000005,3067.7832000000008,4212.2312,2810.849200000001,2129.6112000000007
60,2984.1772,2563.2952000000005,3067.7832000000008,4701.1152,2810.849200000001,2129.6112000000007
80,2903.1992000000005,2563.2952000000005,3504.811200000001,3877.9692,2502.739200000001,2639.4412000000007
100,2903.1992000000005,2970.1192,3504.811200000001,3877.9692,2951.7072,3543.5671999999995
