gen,FIFO,LTP,STP,RRFIFO,RRLTP,RRECA
20,3553.8379999999956,5034.719999999995,9263.56,8178.995999999998,7992.882000000001,10859.463999999993
40,3553.8379999999956,5034.719999999995,9263.56,8178.995999999998,7992.882000000001,10859.463999999993
60,3553.8379999999956,5034.719999999995,9263.56,8178.995999999998,7992.882000000001,10859.463999999993
80,3553.8379999999956,5034.719999999995,10555.308,7910.783999999996,7851.5520000000015,10859.463999999993
100,3553.8379999999956,5034.719999999995,10555.308,7910.783999999996,7851.5520000000015,10951.623999999993
