gen,FIFO,LTP,STP,RRFIFO,RRLTP,RRECA
20,20638.626000000015,40028.68800000001,36541.664000000026,39082.31999999998,35924.84800000002,37526.382000000005
40,20638.626000000015,40028.68800000001,36541.664000000026,39082.31999999998,35924.84800000002,37526.382000000005
60,20638.626000000015,44477.490000000005,41903.212000000036,43278.37199999998,41237.952000000005,37526.382000000005
80,20638.626000000015,43578.61200000001,39131.664000000026,45604.715999999986,41237.952000000005,37526.382000000005
100,20638.626000000015,43578.61200000001,39131.664000000026,45604.715999999986,41237.952000000005,37526.382000000005
