gen,FIFO,LTP,STP,RRFIFO,RRLTP,RRECA
20,27026.99,38868.81400000006,41972.01800000002,29179.218000000008,42667.07000000001,37937.42999999998
40,27469.144000000008,39801.50800000003,41847.85800000002,29439.268000000007,41529.726,37116.622
60,27469.144000000008,39165.59800000003,41847.85800000002,29439.268000000007,41529.726,36031.56
80,27469.144000000008,39165.59800000003,41847.85800000002,29439.268000000007,41529.726,36031.56
100,27469.144000000008,39165.59800000003,41847.85800000002,29439.268000000007,41529.726,36031.56
