gen,FIFO,LTP,STP,RRFIFO,RRLTP,RRECA
20,19535.624000000014,36595.654000000046,37028.32,41110.46999999997,43630.666,46111.042
40,19252.564000000013,35514.20800000004,32808.58200000001,41606.23999999998,41681.402000000024,44397.752
60,18842.944000000014,35514.20800000004,33738.74400000001,41606.23999999998,41481.552000000025,42759.212000000014
80,18842.944000000014,35514.20800000004,33738.74400000001,41606.23999999998,41481.552000000025,42759.212000000014
100,18842.944000000014,35514.20800000004,33738.74400000001,41606.23999999998,41481.552000000025,42759.212000000014
