gen,FIFO,LTP,STP,RRFIFO,RRLTP,RRECA
20,17493.264000000006,34624.14800000002,33377.40000000004,38652.19200000001,39332.986000000026,34838.28
40,17493.264000000006,34624.14800000002,33377.40000000004,38652.19200000001,39332.986000000026,34838.28
60,17493.264000000006,34624.14800000002,33377.40000000004,38652.19200000001,39332.986000000026,34838.28
80,23181.322000000015,34624.14800000002,33377.40000000004,38652.19200000001,39332.986000000026,34838.28
100,23181.322000000015,34624.14800000002,33377.40000000004,38652.19200000001,39332.986000000026,34838.28
