gen,FIFO,LTP,STP,RRFIFO,RRLTP,RRECA
20,18275.986000000015,42126.98800000002,39639.46800000005,37701.51000000001,38474.304,38291.50000000002
40,18275.986000000015,42126.98800000002,39639.46800000005,37701.51000000001,38474.304,38291.50000000002
60,18275.986000000015,42126.98800000002,39639.46800000005,37701.51000000001,38474.304,38291.50000000002
80,18275.986000000015,42126.98800000002,45650.55000000003,37120.16000000001,38076.984,47060.56800000003
100,18275.986000000015,42126.98800000002,45650.55000000003,37120.16000000001,38076.984,47060.56800000003
