gen,FIFO,LTP,STP,RRFIFO,RRLTP,RRECA
20,18363.568000000025,32186.882000000027,36626.736000000004,35337.06800000002,33177.258,35290.278000000006
40,18363.568000000025,32186.882000000027,36626.736000000004,35337.06800000002,33177.258,35290.278000000006
60,18363.568000000025,32186.882000000027,36626.736000000004,35337.06800000002,33177.258,35290.278000000006
80,18363.568000000025,32186.882000000027,36626.736000000004,35337.06800000002,33177.258,35290.278000000006
100,18363.568000000025,45438.17400000003,36626.736000000004,42654.91800000001,33177.258,35290.278000000006
