job,operation,machine,start,end,duration,energy
3,1,9,0.0,5.5,5.5,5.2
4,5,5,0.0,3.8,3.8,2.7
9,2,2,0.0,3.2,3.2,1.8
1,1,3,0.0,3.0,3.0,4.5
2,2,8,0.0,3.7,3.7,2.9
8,1,10,0.0,4.8,4.8,4.1
7,2,3,3.0,10.1,7.1,9.2
5,1,4,0.0,7.2,7.2,6.2
6,3,1,0.0,3.3,3.3,1.3
10,1,9,5.5,11.0,5.5,5.2
3,2,2,5.5,8.7,3.1999999999999993,1.8
4,6,1,3.8,6.699999999999999,2.8999999999999995,3.1
9,3,4,7.2,13.2,5.999999999999999,8.9
1,3,1,6.699999999999999,10.0,3.3000000000000007,1.3
2,4,6,3.7,6.2,2.5,1.4
8,4,7,4.8,8.899999999999999,4.099999999999999,5.9
7,6,10,10.1,15.399999999999999,5.299999999999999,3.5
5,2,6,7.2,11.600000000000001,4.400000000000001,4.2
6,5,5,3.8,7.6,3.8,2.7
10,4,6,11.600000000000001,14.100000000000001,2.5,1.4
3,3,1,10.0,13.3,3.3000000000000007,1.3
4,7,3,10.1,14.0,3.9000000000000004,4.9
9,5,2,13.2,15.899999999999999,2.6999999999999993,6.9
1,6,6,14.100000000000001,18.0,3.8999999999999986,2.8
2,5,9,11.0,13.1,2.0999999999999996,1.5
8,5,5,8.899999999999999,12.7,3.8000000000000007,2.7
7,8,5,15.399999999999999,20.299999999999997,4.899999999999999,6.0
5,4,10,15.399999999999999,22.0,6.600000000000001,7.2
6,7,9,13.1,17.5,4.4,3.3
10,7,9,17.5,21.9,4.399999999999999,3.3
3,4,8,13.3,20.6,7.300000000000001,6.3
4,8,4,14.0,19.7,5.699999999999999,4.6
9,8,8,20.6,23.900000000000002,3.3000000000000007,2.2
1,8,2,18.0,22.4,4.399999999999999,5.3
2,7,3,14.0,17.9,3.8999999999999986,4.9
8,6,7,12.7,21.7,9.0,8.6
3,5,9,21.9,24.0,2.1000000000000014,1.5
3,6,10,24.0,29.3,5.300000000000001,3.5
3,7,5,29.3,35.5,6.199999999999999,8.1
3,8,10,35.5,41.5,6.0,7.1
