gen,FIFO,LTP,STP,RRFIFO,RRLTP,RRECA
20,2073.971200000002,3173.8932000000013,2442.7872000000016,2332.8352,2140.1072000000004,2658.2471999999993
40,2073.971200000002,3173.8932000000013,2442.7872000000016,2332.8352,2140.1072000000004,2658.2471999999993
60,2073.971200000002,3173.8932000000013,2442.7872000000016,2332.8352,2140.1072000000004,2658.2471999999993
80,2073.971200000002,3173.8932000000013,2442.7872000000016,2332.8352,2140.1072000000004,2658.1671999999994
100,2073.971200000002,3173.8932000000013,2442.7872000000016,2367.7632,3275.2272,2658.2471999999993
