gen,FIFO,LTP,STP,RRFIFO,RRLTP,RRECA
20,1326.7752000000005,1312.5752,2196.8132000000014,4197.939200000002,3187.681200000001,3097.9712
40,1326.7752000000005,1953.3831999999995,1803.5012000000013,4197.939200000002,3068.531200000001,3298.3751999999995
60,2845.3632000000002,3146.275200000001,1803.5012000000013,4197.939200000002,3068.531200000001,3298.3751999999995
80,2845.3632000000002,3173.155200000001,1803.5012000000013,4197.939200000002,3068.531200000001,3298.3751999999995
100,2845.3632000000002,3173.155200000001,1803.5012000000013,4197.939200000002,3068.531200000001,3298.3751999999995
