gen,FIFO,LTP,STP,RRFIFO,RRLTP,RRECA
20,7383.055999999998,10004.193999999992,9641.556000000004,11222.855999999998,9306.663999999999,8914.967999999995
40,7332.979999999998,9732.873999999993,9641.556000000004,11222.855999999998,8787.427999999998,8914.967999999995
60,7709.3799999999965,9732.873999999993,9641.556000000004,11222.855999999998,8787.427999999998,8914.967999999995
80,9390.348,9732.873999999993,9641.556000000004,11222.855999999998,8409.439999999997,8914.967999999995
100,9390.348,9732.873999999993,9641.556000000004,11222.855999999998,8409.439999999997,8914.967999999995
