gen,FIFO,LTP,STP,RRFIFO,RRLTP,RRECA
20,26421.458000000017,35525.03000000003,41035.59400000001,35935.09400000005,44113.06000000001,36654.02799999999
40,23244.894000000008,43842.24200000001,38934.464000000014,33476.366000000045,39564.72,35014.96600000001
60,23244.894000000008,46248.324,38934.464000000014,33476.366000000045,39564.72,35014.96600000001
80,23244.894000000008,46312.844000000005,38934.464000000014,33476.366000000045,40578.734000000004,36093.34399999999
100,23244.894000000008,46311.744000000006,38934.464000000014,33476.366000000045,42579.10400000001,36093.34399999999
