gen,FIFO,LTP,STP,RRFIFO,RRLTP,RRECA
20,4987.373999999995,11460.720000000001,7725.703999999996,9643.971999999998,10620.421999999997,9736.734
40,5879.540000000001,11269.535999999998,8846.88,9095.016,7747.272000000001,8746.398000000001
60,5879.540000000001,11269.535999999998,8846.88,9095.016,7747.272000000001,8746.398000000001
80,5879.540000000001,11269.535999999998,8846.88,9095.016,8026.019999999999,8746.398000000001
100,6763.247999999999,11269.535999999998,8846.88,9900.776,8026.019999999999,8746.398000000001
