gen,FIFO,LTP,STP,RRFIFO,RRLTP,RRECA
20,34233.866,49539.808000000034,44986.93600000001,39275.81600000002,39221.80400000002,45419.760000000024
40,29156.48400000001,40329.95200000001,40218.054000000026,38291.616,38298.62400000002,44806.48200000003
60,29664.08400000001,40329.95200000001,40218.054000000026,38291.616,38298.62400000002,44806.48200000003
80,29664.08400000001,40329.95200000001,40218.054000000026,38291.616,38298.62400000002,44806.48200000003
100,29664.08400000001,40329.95200000001,40218.054000000026,38694.096,38298.62400000002,44806.48200000003
