gen,FIFO,LTP,STP,RRFIFO,RRLTP,RRECA
20,4742.8739999999925,8293.663999999997,9807.102,8924.967999999999,10486.144,8560.292000000001
40,4755.777999999995,7880.703999999999,9437.464,8773.096,10486.144,7478.3520000000035
60,4761.297999999995,7880.703999999999,9437.464,8773.096,10486.144,7478.3520000000035
80,4761.297999999995,7880.703999999999,9437.464,8773.096,10486.144,7478.3520000000035
100,4761.297999999995,7880.703999999999,9437.464,8773.096,10486.144,7478.3520000000035
