gen,FIFO,LTP,STP,RRFIFO,RRLTP,RRECA
20,2130.4752000000003,4040.8032000000007,3017.2952000000005,2184.6352000000006,3934.6791999999996,2915.087200000001
40,2130.4752000000003,4040.8032000000007,3017.2952000000005,2184.6352000000006,3300.6932,2489.8192000000004
60,2130.4752000000003,4040.8032000000007,3017.2952000000005,2184.6352000000006,3300.6932,2489.8192000000004
80,2130.4752000000003,4040.8032000000007,3017.2952000000005,2184.6352000000006,3300.6932,2489.8192000000004
100,2204.8032000000007,4418.939200000001,3017.2952000000005,2184.6352000000006,3300.6932,2489.8192000000004
