gen,FIFO,LTP,STP,RRFIFO,RRLTP,RRECA
20,1256.3492000000003,2387.1792,2715.6612000000014,3811.081200000001,2248.2212000000013,3278.5172000000002
40,1256.3492000000003,2387.1792,2715.6612000000014,3811.081200000001,2248.2212000000013,3258.8192000000004
60,1256.3492000000003,2387.1792,2715.6612000000014,3811.081200000001,2248.2212000000013,3258.8192000000004
80,1256.3492000000003,2659.3112000000006,3299.1232000000005,3811.081200000001,2248.2212000000013,3258.8192000000004
100,1094.5292000000004,3276.4172000000012,3282.1332,3811.081200000001,2939.6772000000005,3258.8192000000004
