gen,FIFO,LTP,STP,RRFIFO,RRLTP,RRECA
20,1449.9832000000004,3036.7032000000017,3816.7352000000005,2802.771200000001,4223.591200000001,2561.0851999999995
40,1449.9832000000004,2868.5392000000015,3790.6112000000007,2539.1352,4439.807200000001,2605.0451999999996
60,1449.9832000000004,2868.5392000000015,3790.6112000000007,2539.1352,4437.607200000001,2605.0451999999996
80,1449.9832000000004,2868.5392000000015,3790.6112000000007,2539.1352,4437.607200000001,2605.0451999999996
100,1449.9832000000004,2868.5392000000015,3790.6112000000007,2539.1352,4437.607200000001,2605.0451999999996
