gen,FIFO,LTP,STP,RRFIFO,RRLTP,RRECA
20,6214.580000000003,7804.706000000002,7680.222,10125.403999999997,11951.853999999996,8871.032
40,6222.828,7804.706000000002,7680.222,10125.403999999997,11931.193999999998,9676.184
60,6222.828,7804.706000000002,7788.2419999999975,10125.403999999997,11931.193999999998,9832.074
80,6222.828,7804.706000000002,8306.737999999998,10125.403999999997,11931.193999999998,9991.696
100,6222.828,7804.706000000002,8306.737999999998,10125.403999999997,11931.193999999998,9991.696
