gen,FIFO,LTP,STP,RRFIFO,RRLTP,RRECA
20,23763.844000000026,39103.58200000001,32517.024000000063,30082.520000000026,34074.54000000001,30421.964000000004
40,24871.202000000023,39103.58200000001,40954.17400000005,40934.680000000015,34074.54000000001,30421.964000000004
60,24871.202000000023,39103.58200000001,41618.11200000004,42110.998000000014,34074.54000000001,30421.964000000004
80,23966.212000000025,39103.58200000001,40188.26800000004,42740.658,34074.54000000001,30421.964000000004
100,23966.212000000025,39103.58200000001,40188.26800000004,45160.24200000001,34074.54000000001,30421.964000000004
