gen,FIFO,LTP,STP,RRFIFO,RRLTP,RRECA
20,4180.1759999999995,10354.432,9880.632,6325.275999999994,7627.986,12457.651999999993
40,4219.487999999999,10354.432,9880.632,6325.275999999994,7627.986,12457.651999999993
60,4291.559999999999,12590.525999999996,9880.632,6325.275999999994,7627.986,11991.251999999991
80,4291.559999999999,12590.525999999996,9880.632,6325.275999999994,7627.986,11991.251999999991
100,4291.559999999999,12590.525999999996,9880.632,6325.275999999994,7627.986,11991.251999999991
