job,operation,machine,start,end,duration,energy
1,2,2,0.0,4.2,4.2,1.5
1,4,4,4.2,8.9,4.7,9.7
1,5,2,8.9,12.3,3.4000000000000004,5.9
2,1,1,0.0,3.5,3.5,1.2
2,3,4,8.9,15.600000000000001,6.700000000000001,1.7
2,5,1,15.600000000000001,19.400000000000002,3.8000000000000007,1.9
3,1,3,0.0,2.5,2.5,3.5
3,2,2,12.3,16.5,4.199999999999999,1.5
3,3,4,16.5,23.2,6.699999999999999,1.7
3,4,2,23.2,28.5,5.300000000000001,3.3
3,5,4,28.5,32.1,3.6000000000000014,3.6
4,4,1,19.400000000000002,24.200000000000003,4.800000000000001,7.8
4,5,4,32.1,35.7,3.6000000000000014,3.6
5,2,2,28.5,32.7,4.200000000000003,1.5
5,4,2,32.7,38.0,5.299999999999997,3.3
6,1,3,2.5,5.0,2.5,3.5
6,2,1,24.200000000000003,29.700000000000003,5.5,7.5
6,4,4,35.7,40.400000000000006,4.700000000000003,9.7
6,5,1,40.400000000000006,44.2,3.799999999999997,1.9
