gen,FIFO,LTP,STP,RRFIFO,RRLTP,RRECA
20,20249.31600000001,44675.838,37641.20600000004,37438.87599999999,44977.173999999985,38328.43200000003
40,20497.74600000001,44007.39200000001,36566.11200000004,36359.59599999999,44468.25399999999,36251.99600000002
60,20497.74600000001,44007.39200000001,36566.11200000004,36359.59599999999,44468.25399999999,36251.99600000002
80,20497.74600000001,44007.39200000001,36566.11200000004,36359.59599999999,44468.25399999999,41436.54200000002
100,21001.92600000001,44007.39200000001,36566.11200000004,36359.59599999999,43421.003999999986,44805.48600000002
