gen,FIFO,LTP,STP,RRFIFO,RRLTP,RRECA
20,19674.784000000003,35753.79800000002,41625.75600000001,41190.38999999999,42099.79200000001,40234.11800000002
40,19674.784000000003,34855.566000000035,39917.32800000002,38714.62,45136.16800000001,37635.712000000014
60,19674.784000000003,34855.566000000035,39917.32800000002,38714.62,45136.16800000001,37359.238000000005
80,19674.784000000003,34855.566000000035,39917.32800000002,38714.62,45136.16800000001,37359.238000000005
100,19674.784000000003,36409.64800000002,39917.32800000002,38714.62,47720.546,37359.238000000005
