gen,FIFO,LTP,STP,RRFIFO,RRLTP,RRECA
20,30779.932,38802.28400000003,33134.22000000003,40732.226,40784.236000000026,40964.672000000035
40,27871.431999999993,38796.58400000003,35003.98800000003,39896.020000000004,40163.49600000002,40964.672000000035
60,27871.431999999993,38796.58400000003,32706.828000000023,39896.020000000004,40163.49600000002,40964.672000000035
80,27871.431999999993,38796.58400000003,32706.828000000023,39896.020000000004,40163.49600000002,40964.672000000035
100,27871.431999999993,38796.58400000003,36982.692000000025,38399.43000000002,40163.49600000002,40964.672000000035
