gen,FIFO,LTP,STP,RRFIFO,RRLTP,RRECA
20,22833.52600000001,43756.62000000002,44251.648000000045,31633.991999999995,36982.74400000003,37741.032
40,26324.786000000007,42342.656000000025,44251.648000000045,31144.665999999987,36982.74400000003,43006.27400000003
60,26324.786000000007,42342.656000000025,44251.648000000045,31144.665999999987,36982.74400000003,43006.27400000003
80,25625.162000000004,43259.57600000002,48121.196000000054,44395.23999999999,36982.74400000003,43006.27400000003
100,25625.162000000004,43259.57600000002,47011.48200000003,45361.295999999995,36982.74400000003,41359.50000000002
