gen,FIFO,LTP,STP,RRFIFO,RRLTP,RRECA
20,2649.858000000002,8755.823999999993,7571.597999999995,8461.596,9751.644,10171.201999999994
40,2649.858000000002,8741.471999999996,7619.800000000002,8461.596,9733.359999999999,13459.039999999997
60,2649.858000000002,8741.471999999996,7619.800000000002,8461.596,9733.359999999999,13459.039999999997
80,2649.858000000002,8741.471999999996,7619.800000000002,8461.596,9733.359999999999,13459.039999999997
100,2649.858000000002,8741.471999999996,7619.800000000002,8461.596,9733.359999999999,13459.039999999997
